Date,Time,Location,Vehicle_Count,Average_Speed,Congestion_Level,Weather
2025-01-20,8:15,Ratnapark,359,33.7,High,Cloudy
2025-05-05,10:45,Ratnapark,51,36.0,Medium,Rain
2025-04-19,13:00,Maharajgunj,102,32.7,Medium,Fog
2025-02-06,15:45,Chabahil,936,8.8,Medium,Rain
2025-03-13,12:45,Chabahil,46,36.1,Medium,Fog
2025-02-21,11:15,Maharajgunj,54,17.2,Low,Clear
2025-03-12,11:30,Bhaktapur,808,32.8,Low,Clear
2025-04-30,13:45,Koteshwor,97,34.0,Medium,Fog
2025-03-02,12:15,Baneshwor,102,7.6,Low,Fog
2025-03-30,12:45,Kalanki,120,47.4,Medium,Fog
2025-03-03,8:15,Lalitpur,51,40.8,Medium,Clear
2025-02-12,13:00,Baneshwor,50,35.9,Medium,Clear
2025-01-27,13:15,Bhaktapur,96,21.1,High,Fog
2025-03-30,9:15,Baneshwor,103,34.7,Low,Clear
2025-02-06,14:45,Ratnapark,450,32.6,Medium,Clear
2025-02-07,12:45,Ratnapark,46,36.1,High,Clear
2025-01-04,13:00,Baneshwor,97,43.8,Medium,Cloudy
2025-01-29,8:45,Kalanki,281,34.8,Medium,Clear
2025-02-06,15:45,Chabahil,939,8.2,Medium,Rain
2025-02-26,8:15,Kalanki,372,35.4,Medium,Clear
2025-05-04,12:00,Koteshwor,95,31.5,High,Clear
2025-02-12,11:30,Maharajgunj,104,36.7,Medium,Cloudy
2025-01-04,14:45,Baneshwor,55,33.3,Medium,Cloudy
2025-04-17,9:00,Bhaktapur,105,34.7,Low,Cloudy
2025-01-15,12:15,Kalanki,98,37.6,Low,Rain
2025-03-30,8:30,Lalitpur,50,36.6,High,Clear
2025-01-23,15:45,Koteshwor,576,31.6,Low,Rain
2025-01-15,12:30,Baneshwor,343,60.1,High,Rain
2025-01-29,8:15,Bhaktapur,47,35.5,Low,Cloudy
2025-02-23,12:30,Kalanki,365,32.0,Low,Clear
2025-02-07,11:45,Lalitpur,52,17.6,Low,Rain
2025-01-26,13:15,Bhaktapur,102,21.2,High,Fog
2025-01-02,12:30,Kalanki,897,35.4,Low,Cloudy
2025-04-03,14:15,Ratnapark,369,36.2,Low,Fog
2025-04-07,8:00,Koteshwor,52,7.8,Medium,Fog
2025-01-17,14:45,Ratnapark,96,36.7,Medium,Cloudy
2025-02-01,15:00,Maharajgunj,53,35.3,High,Clear
2025-01-01,10:45,Lalitpur,51,34.0,Medium,Rain
2025-01-29,13:30,Kalanki,102,34.1,Low,Fog
2025-04-23,11:00,Lalitpur,824,35.4,Low,Cloudy
2025-02-28,13:45,Baneshwor,487,32.1,Low,Cloudy
2025-01-31,10:00,Maharajgunj,101,53.8,High,Fog
2025-04-29,13:45,Koteshwor,100,36.0,Medium,Fog
2025-03-26,10:45,Lalitpur,101,32.6,Medium,Fog
2025-03-06,12:30,Lalitpur,741,18.7,Low,Rain
2025-03-09,9:00,Lalitpur,52,34.0,Low,Fog
2025-04-03,14:15,Bhaktapur,51,36.6,Low,Fog
2025-04-23,8:15,Kalanki,98,35.0,Low,Fog
2025-05-01,8:00,Chabahil,95,36.3,High,Rain
2025-04-01,10:15,Baneshwor,52,33.0,Medium,Fog
2025-01-18,9:30,Lalitpur,104,35.3,High,Cloudy
2025-02-05,13:45,Ratnapark,51,33.6,High,Fog
2025-02-08,15:00,Lalitpur,102,47.6,Medium,Clear
2025-01-08,10:45,Maharajgunj,104,12.3,Low,Rain
2025-03-29,12:00,Lalitpur,45,33.9,Medium,Clear
2025-01-13,9:45,Kalanki,49,54.5,Low,Clear
2025-04-05,8:00,Koteshwor,569,48.9,Medium,Clear
2025-05-04,9:00,Baneshwor,99,32.5,Low,Cloudy
2025-03-25,12:00,Lalitpur,104,35.3,Low,Rain
2025-01-01,11:15,Baneshwor,97,35.1,Low,Fog
2025-03-28,15:00,Baneshwor,53,1.0,Low,Clear
2025-03-28,15:00,Chabahil,103,34.7,High,Cloudy
2025-05-01,11:30,Bhaktapur,444,37.0,Medium,Fog
2025-04-26,9:30,Koteshwor,557,36.3,Low,Cloudy
2025-01-05,8:00,Chabahil,448,31.2,Low,Fog
2025-01-11,10:00,Baneshwor,770,57.6,Medium,Rain
2025-05-05,15:00,Maharajgunj,751,40.8,High,Fog
2025-03-12,12:30,Koteshwor,105,37.1,High,Fog
2025-04-09,13:45,Ratnapark,99,36.0,High,Rain
2025-04-22,12:00,Baneshwor,100,32.7,High,Cloudy
2025-01-30,10:15,Koteshwor,97,36.9,High,Cloudy
2025-02-25,13:15,Baneshwor,100,34.0,Medium,Cloudy
2025-04-21,13:45,Maharajgunj,699,34.6,High,Clear
2025-03-09,10:45,Chabahil,54,24.6,High,Clear
2025-04-18,11:00,Ratnapark,55,32.5,High,Cloudy
2025-03-27,15:45,Maharajgunj,103,35.9,Low,Cloudy
2025-01-26,12:30,Maharajgunj,97,37.0,Low,Cloudy
2025-02-21,11:30,Ratnapark,52,36.4,Low,Cloudy
2025-01-12,11:15,Koteshwor,279,5.3,High,Rain
2025-03-10,11:00,Baneshwor,96,50.9,Low,Fog
2025-01-11,15:15,Koteshwor,49,34.2,High,Fog
2025-04-19,9:30,Chabahil,98,35.6,Low,Fog
2025-01-12,8:45,Bhaktapur,554,36.6,Medium,Fog
2025-04-18,14:45,Baneshwor,855,35.0,Low,Fog
2025-04-11,13:45,Kalanki,183,37.4,Low,Fog
2025-02-24,8:45,Koteshwor,562,34.6,Medium,Fog
2025-03-22,15:45,Kalanki,912,37.0,High,Rain
2025-01-16,9:45,Ratnapark,100,8.0,High,Clear
2025-04-20,13:45,Bhaktapur,96,28.2,Low,Cloudy
2025-03-14,11:30,Chabahil,96,34.8,High,Fog
2025-03-04,9:15,Ratnapark,45,34.6,Low,Cloudy
2025-04-17,9:00,Bhaktapur,103,36.6,Low,Cloudy
2025-02-06,10:15,Koteshwor,47,40.1,High,Clear
2025-01-10,12:00,Kalanki,96,38.1,High,Cloudy
2025-04-07,14:45,Chabahil,939,29.5,Low,Clear
2025-04-24,9:00,Kalanki,100,39.3,Medium,Cloudy
2025-01-12,8:45,Bhaktapur,550,34.4,Medium,Fog
2025-01-10,8:45,Bhaktapur,558,34.6,Medium,Fog
2025-02-28,13:00,Lalitpur,53,34.9,Low,Fog
2025-03-14,9:45,Baneshwor,309,22.8,Medium,Clear
2025-02-03,10:00,Bhaktapur,50,35.0,Medium,Clear
2025-03-14,15:00,Maharajgunj,185,34.7,High,Rain
2025-04-12,8:00,Maharajgunj,96,55.6,Medium,Clear
2025-02-18,12:00,Ratnapark,343,57.1,High,Cloudy
2025-04-02,14:45,Baneshwor,51,18.1,High,Rain
2025-03-14,9:15,Koteshwor,98,35.5,Low,Rain
2025-04-01,15:30,Maharajgunj,97,36.0,Medium,Fog
2025-04-09,14:30,Baneshwor,50,33.9,Low,Cloudy
2025-01-20,13:30,Lalitpur,95,6.6,Low,Cloudy
2025-04-28,15:45,Baneshwor,96,2.7,Low,Fog
2025-02-19,13:30,Ratnapark,556,48.6,Low,Fog
2025-01-10,9:15,Kalanki,383,34.5,Medium,Cloudy
2025-01-18,9:30,Baneshwor,759,2.1,Low,Cloudy
2025-02-13,12:00,Baneshwor,45,33.9,Medium,Clear
2025-03-13,14:15,Chabahil,96,47.4,High,Rain
2025-04-29,13:45,Koteshwor,104,37.0,Medium,Fog
2025-01-22,14:45,Maharajgunj,104,55.4,Medium,Rain
2025-01-21,14:30,Chabahil,103,36.9,Medium,Clear
2025-02-27,8:30,Baneshwor,782,34.4,Low,Fog
2025-03-25,9:30,Bhaktapur,101,32.6,High,Rain
2025-04-10,8:15,Koteshwor,398,39.4,High,Rain
2025-02-09,10:30,Ratnapark,52,32.9,Low,Rain
2025-03-25,11:30,Ratnapark,102,36.8,High,Cloudy
2025-03-26,14:15,Chabahil,53,13.5,Low,Fog
2025-02-27,8:15,Lalitpur,46,35.3,Medium,Clear
2025-04-03,12:45,Kalanki,52,16.2,High,Cloudy
2025-01-31,14:30,Baneshwor,102,32.5,Medium,Rain
2025-01-04,12:00,Lalitpur,997,36.0,Low,Fog
2025-01-27,11:00,Ratnapark,623,35.8,High,Fog
2025-04-11,9:30,Chabahil,48,16.3,High,Rain
2025-01-03,10:45,Lalitpur,49,34.9,Medium,Rain
2025-03-25,15:30,Ratnapark,46,56.4,Medium,Cloudy
2025-02-04,13:45,Chabahil,850,35.5,Medium,Clear
2025-03-18,11:45,Koteshwor,878,42.1,Medium,Fog
2025-01-02,15:00,Chabahil,55,18.3,High,Clear
2025-02-11,9:00,Kalanki,97,39.8,Low,Clear
2025-03-04,12:15,Baneshwor,95,8.0,Low,Fog
2025-01-05,14:45,Baneshwor,152,34.8,Low,Cloudy
2025-01-26,8:15,Lalitpur,936,35.4,High,Fog
2025-01-10,14:30,Baneshwor,54,33.4,High,Clear
2025-03-16,9:15,Koteshwor,46,3.2,Low,Rain
2025-02-08,12:30,Koteshwor,48,35.2,Medium,Cloudy
2025-02-02,9:45,Chabahil,46,32.6,Low,Fog
2025-02-06,12:30,Chabahil,51,36.3,High,Fog
2025-04-14,14:45,Ratnapark,54,31.6,High,Rain
2025-05-04,14:30,Maharajgunj,45,35.4,Medium,Rain
2025-02-09,11:45,Maharajgunj,828,38.5,Low,Rain
2025-03-11,13:30,Koteshwor,96,58.4,High,Clear
2025-04-23,10:30,Bhaktapur,105,36.3,Medium,Clear
2025-02-02,9:45,Koteshwor,99,33.2,High,Clear
2025-03-18,12:30,Lalitpur,46,38.5,High,Cloudy
2025-03-09,12:45,Baneshwor,562,47.8,Medium,Rain
2025-04-15,14:30,Kalanki,48,33.3,High,Cloudy
2025-04-04,9:15,Koteshwor,53,34.1,High,Cloudy
2025-03-20,13:30,Kalanki,822,37.5,Medium,Clear
2025-04-05,14:30,Baneshwor,45,38.6,Low,Cloudy
2025-04-19,13:45,Chabahil,654,32.5,High,Fog
2025-04-21,14:00,Bhaktapur,95,33.0,Medium,Rain
2025-02-28,11:00,Maharajgunj,98,10.7,Low,Cloudy
2025-01-26,10:30,Koteshwor,103,49.7,Low,Cloudy
2025-02-05,8:00,Bhaktapur,52,35.0,High,Rain
2025-04-09,8:30,Kalanki,917,37.4,Medium,Clear
2025-03-15,14:00,Lalitpur,289,33.1,Low,Rain
2025-01-09,8:00,Baneshwor,47,35.3,High,Cloudy
2025-02-03,11:45,Bhaktapur,103,7.8,Medium,Cloudy
2025-05-05,9:00,Ratnapark,893,28.3,High,Fog
2025-05-04,11:30,Chabahil,683,26.9,Medium,Clear
2025-02-02,11:00,Koteshwor,809,54.0,High,Cloudy
2025-02-01,9:45,Chabahil,55,33.8,Low,Fog
2025-05-04,15:00,Maharajgunj,750,36.5,High,Fog
2025-03-16,12:15,Kalanki,104,35.5,Low,Fog
2025-01-19,12:00,Lalitpur,102,21.7,Low,Rain
2025-04-05,10:30,Maharajgunj,45,25.4,Medium,Cloudy
2025-04-04,14:15,Bhaktapur,49,35.6,Low,Fog
2025-03-17,14:00,Chabahil,874,34.1,Medium,Clear
2025-05-03,10:30,Maharajgunj,346,33.6,Medium,Rain
2025-01-13,12:00,Kalanki,105,37.9,High,Cloudy
2025-02-12,14:45,Chabahil,726,36.1,Medium,Cloudy
2025-04-20,12:00,Ratnapark,49,36.3,Medium,Clear
2025-01-08,10:45,Ratnapark,101,34.2,Low,Fog
2025-03-26,13:30,Koteshwor,183,34.6,High,Clear
2025-01-01,13:00,Baneshwor,100,43.5,Medium,Cloudy
2025-01-04,10:30,Ratnapark,46,17.7,High,Cloudy
2025-04-23,10:45,Chabahil,442,17.3,Medium,Clear
2025-04-14,8:45,Koteshwor,49,34.9,Medium,Cloudy
2025-03-15,14:00,Lalitpur,292,34.4,Low,Rain
2025-01-11,11:15,Koteshwor,287,5.5,High,Rain
2025-04-26,12:15,Baneshwor,54,59.1,Medium,Clear
2025-04-19,8:30,Kalanki,49,46.1,Low,Fog
2025-02-16,13:00,Koteshwor,218,30.7,High,Rain
2025-01-18,9:45,Baneshwor,52,43.6,Low,Cloudy
2025-01-10,8:00,Bhaktapur,52,8.3,Medium,Clear
2025-01-08,11:00,Bhaktapur,948,55.9,High,Clear
2025-04-25,11:15,Maharajgunj,47,4.4,Medium,Clear
2025-03-08,8:45,Maharajgunj,525,30.3,Low,Fog
2025-02-07,9:30,Maharajgunj,107,17.2,Medium,Clear
2025-02-01,9:45,Chabahil,53,38.5,Low,Fog
2025-01-22,15:30,Lalitpur,828,5.9,High,Fog
2025-03-25,15:00,Lalitpur,99,37.7,Low,Cloudy
2025-02-13,9:30,Ratnapark,52,35.0,Medium,Clear
2025-04-15,13:15,Ratnapark,736,36.6,Low,Rain
2025-04-04,8:15,Kalanki,222,30.2,Low,Rain
2025-03-28,13:30,Koteshwor,185,37.9,High,Clear
2025-01-20,8:45,Kalanki,52,34.9,Medium,Rain
2025-01-18,10:15,Maharajgunj,53,32.2,Medium,Rain
2025-02-10,11:30,Maharajgunj,97,31.0,Medium,Cloudy
2025-04-11,12:30,Ratnapark,670,59.3,High,Clear
2025-02-08,13:45,Kalanki,103,4.0,High,Clear
2025-04-06,13:00,Baneshwor,96,36.1,High,Cloudy
2025-03-04,13:30,Koteshwor,98,56.0,Low,Cloudy
2025-02-17,12:45,Ratnapark,97,31.7,High,Cloudy
2025-02-13,12:30,Baneshwor,102,34.3,Medium,Rain
2025-03-16,11:00,Ratnapark,391,34.5,Low,Rain
2025-01-02,9:00,Chabahil,975,36.5,Medium,Clear
2025-01-08,10:30,Ratnapark,706,33.6,Low,Rain
2025-03-04,13:15,Ratnapark,830,5.6,Medium,Rain
2025-03-25,10:00,Ratnapark,98,32.6,High,Cloudy
2025-02-13,12:45,Lalitpur,97,42.3,Medium,Clear
2025-04-08,15:00,Kalanki,97,33.5,Medium,Clear
2025-03-15,8:45,Koteshwor,104,57.9,Low,Fog
2025-04-16,10:30,Maharajgunj,96,36.3,High,Rain
2025-03-23,12:15,Ratnapark,108,33.6,High,Fog
2025-01-17,9:45,Baneshwor,54,39.6,Low,Cloudy
2025-03-19,9:15,Ratnapark,640,31.8,High,Rain
2025-01-11,15:15,Koteshwor,102,34.9,Low,Cloudy
2025-01-06,15:15,Maharajgunj,325,36.0,High,Cloudy
2025-02-19,12:45,Baneshwor,102,34.6,High,Rain
2025-02-13,10:00,Lalitpur,104,35.9,Medium,Clear
2025-02-07,8:00,Bhaktapur,47,31.8,High,Rain
2025-03-07,9:00,Chabahil,46,31.9,High,Fog
2025-01-15,15:15,Bhaktapur,53,57.5,High,Rain
2025-04-23,8:45,Koteshwor,49,12.5,High,Clear
2025-04-26,10:30,Maharajgunj,49,36.5,Low,Fog
2025-01-10,15:15,Koteshwor,50,33.7,High,Fog
2025-01-23,14:30,Chabahil,98,34.5,Medium,Clear
2025-03-13,12:00,Kalanki,478,35.0,Low,Rain
2025-05-05,8:00,Koteshwor,101,37.6,Medium,Fog
2025-03-27,11:45,Baneshwor,105,35.8,Medium,Cloudy
2025-02-14,10:00,Bhaktapur,970,36.1,High,Cloudy
2025-01-18,8:45,Baneshwor,100,49.7,Low,Cloudy
2025-01-04,10:45,Baneshwor,45,36.6,Medium,Cloudy
2025-01-21,12:30,Kalanki,103,35.6,Medium,Rain
2025-04-29,13:45,Lalitpur,104,30.1,Medium,Clear
2025-03-24,8:00,Baneshwor,53,33.5,Medium,Clear
2025-01-04,11:15,Kalanki,297,34.8,High,Clear
2025-02-08,8:30,Chabahil,51,32.8,Low,Rain
2025-04-09,8:15,Koteshwor,389,34.9,High,Rain
2025-03-02,10:45,Koteshwor,151,36.2,Low,Cloudy
2025-02-21,14:45,Baneshwor,54,30.2,Medium,Rain
2025-01-01,8:15,Chabahil,98,34.5,High,Cloudy
2025-01-01,12:15,Lalitpur,319,32.6,Low,Clear
2025-05-02,14:30,Kalanki,698,36.0,Medium,Rain
2025-05-02,15:15,Maharajgunj,48,36.3,Medium,Clear
2025-04-18,10:15,Bhaktapur,100,34.1,High,Rain
2025-04-18,9:30,Bhaktapur,104,23.1,High,Cloudy
2025-01-08,13:45,Chabahil,352,39.2,Low,Rain
2025-01-28,14:45,Bhaktapur,97,15.5,Low,Cloudy
2025-03-16,12:45,Chabahil,53,38.1,Medium,Fog
2025-03-22,13:45,Maharajgunj,102,33.5,High,Rain
2025-04-05,8:15,Kalanki,219,32.9,Low,Rain
2025-02-19,15:45,Ratnapark,46,34.5,Low,Fog
2025-01-26,12:30,Maharajgunj,46,33.3,Medium,Fog
2025-01-06,11:15,Bhaktapur,104,34.3,High,Rain
2025-02-19,15:00,Kalanki,103,32.8,High,Cloudy
2025-03-29,9:30,Bhaktapur,103,36.6,High,Rain
2025-03-31,9:45,Koteshwor,103,5.8,Low,Rain
2025-04-17,15:30,Baneshwor,95,37.8,Low,Cloudy
2025-03-21,14:30,Koteshwor,101,33.1,High,Rain
2025-04-07,10:15,Bhaktapur,105,36.7,Low,Clear
2025-05-04,14:45,Lalitpur,97,35.0,Medium,Fog
2025-02-11,8:15,Ratnapark,55,35.5,Medium,Fog
2025-03-24,8:45,Ratnapark,53,33.8,Medium,Cloudy
2025-01-25,9:30,Chabahil,102,5.7,Low,Rain
2025-02-21,15:30,Chabahil,97,35.3,High,Cloudy
2025-03-26,12:15,Lalitpur,45,32.1,High,Fog
2025-02-22,11:00,Maharajgunj,53,49.1,Low,Fog
2025-04-10,15:15,Chabahil,104,34.9,Low,Rain
2025-03-26,13:45,Chabahil,45,33.5,Low,Fog
2025-03-22,10:00,Kalanki,891,37.5,Medium,Cloudy
2025-03-10,14:30,Ratnapark,50,35.0,Low,Rain
2025-02-17,14:15,Lalitpur,160,33.4,High,Fog
2025-01-19,14:30,Koteshwor,105,34.0,Medium,Fog
2025-02-15,10:00,Kalanki,54,15.0,Medium,Rain
2025-02-18,9:15,Maharajgunj,711,34.4,Medium,Rain
2025-03-29,8:30,Maharajgunj,46,32.8,Low,Rain
2025-04-03,14:15,Bhaktapur,54,33.4,Low,Fog
2025-02-22,15:45,Ratnapark,50,36.5,Low,Fog
2025-03-19,13:30,Kalanki,821,35.4,Medium,Clear
2025-03-07,8:30,Ratnapark,218,21.7,High,Cloudy
2025-02-02,12:45,Ratnapark,173,57.0,High,Fog
2025-03-19,8:15,Lalitpur,51,0.9,Low,Clear
2025-04-22,13:45,Maharajgunj,702,34.6,High,Clear
2025-03-12,10:30,Lalitpur,746,36.0,Medium,Fog
2025-02-04,13:45,Chabahil,855,35.9,Medium,Clear
2025-02-21,10:15,Chabahil,818,31.9,High,Fog
2025-04-16,8:45,Koteshwor,54,34.7,Medium,Cloudy
2025-01-01,10:45,Chabahil,99,32.0,Medium,Cloudy
2025-02-09,14:15,Ratnapark,484,36.3,Medium,Cloudy
2025-04-05,15:30,Maharajgunj,103,36.5,Medium,Fog
2025-01-16,15:45,Kalanki,401,33.8,High,Clear
2025-02-09,8:00,Kalanki,297,34.8,Medium,Clear
2025-04-03,14:15,Bhaktapur,51,30.8,Low,Fog
2025-03-06,14:30,Kalanki,46,36.9,Medium,Clear
2025-01-11,13:45,Maharajgunj,47,36.4,High,Clear
2025-02-17,14:15,Lalitpur,46,56.3,Medium,Fog
2025-03-21,15:00,Lalitpur,104,38.0,Low,Cloudy
2025-02-14,12:00,Baneshwor,54,32.6,Medium,Clear
2025-04-01,15:30,Maharajgunj,96,36.8,High,Fog
2025-01-03,13:45,Kalanki,97,38.0,Low,Fog
2025-02-04,11:45,Ratnapark,100,32.0,Medium,Rain
2025-01-30,14:45,Bhaktapur,99,15.7,Low,Cloudy
2025-02-04,11:45,Lalitpur,55,15.3,Low,Rain
2025-02-24,8:30,Chabahil,992,36.7,Low,Fog
2025-04-20,10:45,Chabahil,434,11.2,Medium,Clear
2025-04-22,12:45,Ratnapark,96,22.6,High,Cloudy
2025-02-20,12:15,Lalitpur,45,48.8,Low,Fog
2025-03-22,10:00,Kalanki,891,36.8,Medium,Cloudy
2025-03-06,9:00,Chabahil,55,34.9,High,Fog
2025-01-19,15:45,Bhaktapur,708,36.0,High,Fog
2025-02-06,8:30,Chabahil,55,30.4,Low,Rain
2025-03-10,9:00,Lalitpur,49,34.2,Low,Fog
2025-03-24,10:00,Bhaktapur,51,36.7,Low,Clear
2025-03-20,13:30,Kalanki,820,35.6,Medium,Clear
2025-02-26,11:15,Koteshwor,50,12.7,High,Clear
2025-01-19,10:00,Baneshwor,96,43.1,Low,Cloudy
2025-02-07,12:30,Chabahil,45,33.4,High,Fog
2025-02-20,9:30,Bhaktapur,45,5.2,High,Rain
2025-01-01,13:45,Kalanki,104,32.0,Low,Fog
2025-02-01,11:45,Ratnapark,103,36.2,Medium,Rain
2025-02-12,12:00,Chabahil,100,37.2,High,Clear
2025-03-31,9:30,Bhaktapur,254,39.2,High,Clear
2025-02-15,8:30,Chabahil,98,32.1,High,Cloudy
2025-02-20,14:45,Baneshwor,46,36.5,Medium,Rain
2025-01-26,10:45,Bhaktapur,104,36.7,Low,Rain
2025-04-24,10:30,Baneshwor,97,33.8,High,Clear
2025-05-05,10:45,Ratnapark,47,33.2,Medium,Rain
2025-01-22,9:15,Koteshwor,193,32.8,High,Clear
2025-03-02,12:15,Baneshwor,100,5.9,Low,Fog
2025-02-02,15:45,Chabahil,939,8.4,Medium,Rain
2025-01-31,10:45,Koteshwor,53,23.7,Low,Fog
2025-01-18,14:45,Maharajgunj,95,60.2,Medium,Rain
2025-03-25,10:00,Ratnapark,96,31.8,High,Cloudy
2025-01-26,12:45,Ratnapark,53,33.4,High,Rain
2025-02-21,10:30,Baneshwor,49,37.6,High,Cloudy
2025-04-23,12:00,Ratnapark,48,33.5,Medium,Clear
2025-01-10,10:30,Koteshwor,564,34.9,Medium,Clear
2025-02-22,8:15,Kalanki,371,31.6,Medium,Clear
2025-04-28,12:00,Koteshwor,105,37.3,High,Cloudy
2025-02-06,12:30,Koteshwor,812,36.2,High,Clear
2025-01-08,13:15,Maharajgunj,485,31.7,Medium,Rain
2025-02-16,14:15,Lalitpur,53,56.1,Medium,Fog
2025-04-08,10:15,Maharajgunj,54,38.8,Medium,Clear
2025-03-05,9:30,Koteshwor,45,34.4,High,Cloudy
2025-02-12,14:45,Lalitpur,976,28.9,High,Cloudy
2025-03-10,15:45,Lalitpur,45,36.8,Low,Fog
2025-03-17,12:30,Kalanki,98,55.6,Low,Rain
2025-04-30,8:00,Chabahil,49,34.3,Medium,Rain
2025-02-27,12:30,Maharajgunj,915,34.0,High,Cloudy
2025-02-18,13:15,Baneshwor,97,31.9,High,Cloudy
2025-02-15,15:30,Ratnapark,46,35.5,High,Rain
2025-01-13,8:30,Baneshwor,50,34.8,Medium,Rain
2025-02-12,12:45,Lalitpur,105,39.1,Medium,Clear
2025-02-14,8:45,Bhaktapur,97,33.0,Low,Clear
2025-02-20,13:30,Bhaktapur,104,33.2,High,Rain
2025-03-15,8:15,Lalitpur,45,2.2,Low,Clear
2025-04-05,12:00,Baneshwor,543,36.8,Medium,Fog
2025-04-07,14:30,Baneshwor,49,34.3,Low,Cloudy
2025-04-24,9:00,Kalanki,96,34.1,Medium,Cloudy
2025-02-12,12:00,Chabahil,96,33.3,High,Clear
2025-04-22,9:00,Kalanki,869,36.9,High,Clear
2025-01-16,11:15,Maharajgunj,813,35.1,Low,Rain
2025-02-01,12:30,Lalitpur,48,35.7,High,Cloudy
2025-01-24,13:00,Chabahil,101,20.7,High,Cloudy
2025-03-29,10:15,Ratnapark,575,34.4,High,Rain
2025-04-28,15:00,Ratnapark,102,14.7,Low,Rain
2025-04-06,10:15,Bhaktapur,104,33.0,Low,Clear
2025-04-11,9:30,Kalanki,560,37.3,High,Clear
2025-01-24,15:30,Bhaktapur,679,33.5,Low,Fog
2025-02-20,10:00,Koteshwor,732,50.2,Low,Cloudy
2025-02-22,8:15,Ratnapark,48,32.7,Medium,Cloudy
2025-03-28,12:15,Lalitpur,50,32.6,High,Fog
2025-04-11,11:30,Kalanki,280,33.5,Medium,Fog
2025-03-20,8:45,Baneshwor,101,28.4,Low,Cloudy
2025-01-02,10:45,Chabahil,100,36.3,Medium,Cloudy
2025-01-24,8:30,Lalitpur,779,33.9,Low,Rain
2025-04-08,9:15,Maharajgunj,95,57.2,High,Cloudy
2025-01-01,14:15,Ratnapark,555,46.7,Medium,Fog
2025-04-14,8:00,Maharajgunj,102,55.7,Medium,Clear
2025-02-07,8:30,Ratnapark,52,39.4,Medium,Cloudy
2025-02-22,9:00,Bhaktapur,54,37.1,Medium,Fog
2025-05-05,15:15,Koteshwor,103,35.2,High,Fog
2025-03-19,10:00,Ratnapark,424,36.4,Medium,Cloudy
2025-01-06,13:45,Chabahil,355,38.0,Low,Rain
2025-03-25,13:45,Chabahil,50,31.3,Low,Fog
2025-01-04,13:15,Ratnapark,51,33.7,Low,Clear
2025-03-19,10:30,Bhaktapur,99,33.1,Low,Clear
2025-01-03,8:15,Kalanki,55,4.6,Medium,Fog
2025-02-13,11:30,Bhaktapur,102,38.6,Medium,Clear
2025-02-27,9:00,Baneshwor,385,37.2,High,Cloudy
2025-03-28,14:15,Lalitpur,102,35.9,Medium,Rain
2025-04-18,8:30,Bhaktapur,881,36.6,Medium,Rain
2025-01-30,12:45,Ratnapark,168,53.2,High,Fog
2025-04-10,11:15,Chabahil,50,36.5,Low,Fog
2025-01-29,8:15,Bhaktapur,46,36.9,Low,Cloudy
2025-02-23,15:45,Chabahil,319,34.5,Medium,Fog
2025-02-06,10:15,Bhaktapur,103,36.5,Medium,Cloudy
2025-04-06,10:15,Koteshwor,47,32.2,Medium,Clear
2025-04-07,14:45,Baneshwor,104,31.1,Low,Rain
2025-03-17,14:30,Maharajgunj,98,37.7,Medium,Rain
2025-01-15,12:15,Kalanki,98,33.0,Low,Rain
2025-01-29,11:15,Ratnapark,48,13.6,Low,Rain
2025-01-10,10:45,Maharajgunj,97,16.0,Low,Rain
2025-05-02,15:00,Maharajgunj,749,34.4,High,Fog
2025-02-17,15:30,Chabahil,671,34.6,High,Clear
2025-04-20,11:15,Maharajgunj,105,34.6,Medium,Rain
2025-01-06,15:15,Bhaktapur,52,18.7,Low,Clear
2025-02-05,13:45,Ratnapark,54,34.5,High,Fog
2025-02-11,15:00,Koteshwor,46,35.2,Medium,Clear
2025-01-03,14:45,Baneshwor,53,34.0,Medium,Cloudy
2025-01-18,10:00,Ratnapark,54,35.7,Medium,Clear
2025-01-06,11:45,Maharajgunj,96,47.6,High,Fog
2025-01-14,13:15,Baneshwor,101,38.8,High,Rain
2025-02-02,11:45,Maharajgunj,49,34.2,Low,Clear
2025-03-10,14:30,Ratnapark,51,34.6,Low,Rain
2025-03-08,14:45,Koteshwor,99,35.5,High,Cloudy
2025-01-26,13:15,Bhaktapur,100,22.9,High,Fog
2025-02-08,12:45,Koteshwor,854,32.8,High,Cloudy
2025-03-28,9:15,Maharajgunj,457,35.2,High,Clear
2025-01-19,14:30,Chabahil,105,30.0,Medium,Clear
2025-03-15,10:15,Maharajgunj,95,11.5,High,Rain
2025-03-26,12:30,Lalitpur,99,37.1,Medium,Fog
2025-01-08,13:45,Ratnapark,45,11.5,Low,Cloudy
2025-04-10,8:00,Baneshwor,103,35.4,Low,Rain
2025-02-10,14:30,Ratnapark,104,33.9,Low,Clear
2025-03-04,11:00,Maharajgunj,103,9.3,Low,Cloudy
2025-04-07,8:00,Kalanki,101,36.9,Low,Cloudy
2025-04-19,11:00,Baneshwor,50,32.9,Medium,Fog
2025-01-10,12:30,Maharajgunj,800,42.6,High,Rain
2025-01-10,9:00,Maharajgunj,102,8.6,High,Clear
2025-02-06,11:45,Maharajgunj,823,33.3,Low,Rain
2025-04-21,11:00,Ratnapark,48,35.3,High,Cloudy
2025-04-11,12:00,Baneshwor,672,33.1,High,Fog
2025-02-21,15:00,Kalanki,98,36.0,High,Cloudy
